582,0.003325
588,0.0070425
594,0.0104313
600,0.0138904
607,0.0174583
613,0.021068
620,0.0247684
627,0.028896
633,0.0327438
641,0.0367026
648,0.040882
655,0.0450606
663,0.0492908
670,0.0536531
678,0.058074
687,0.062654
695,0.0673038
703,0.072058
712,0.0770147
721,0.082015
730,0.0871417
740,0.0924851
750,0.0979945
760,0.104181
770,0.112778
780,0.12086
791,0.127479
802,0.133723
814,0.140198
826,0.146832
