582,4.7927e-05
588,9.4119e-05
594,0.000138969
601,0.00018454
607,0.000229286
613,0.000273526
620,0.000318543
627,0.000372125
634,0.000416534
641,0.0004602
648,0.000503478
655,0.000546947
663,0.000591178
671,0.000635129
679,0.00067908
687,0.000723683
695,0.000777753
704,0.000824296
712,0.000871061
721,0.000915894
731,0.000961009
740,0.0010059
750,0.00105189
760,0.00109631
770,0.00114142
781,0.00118689
791,0.00123305
802,0.00127733
814,0.00132161
826,0.00136629
