582,0.000807453
588,0.00130283
594,0.00139678
600,0.0031994
607,0.00500202
613,0.00748692
620,0.0124012
627,0.0148861
633,0.0201763
641,0.0254665
648,0.0349279
655,0.0410395
663,0.0505009
670,0.0670127
678,0.0731242
687,0.0862576
695,0.0993909
703,0.115903
712,0.132415
721,0.148926
730,0.165438
740,0.18195
750,0.194214
759,0.206564
770,0.223076
780,0.239588
791,0.256099
802,0.272611
814,0.289123
826,0.305635
838,0.322147
